order_id,order_date,state,zone,category,brand_type,customer_gender,customer_age,base_price,discount_percent,final_price,units_sold,revenue,sales_event,competition_intensity,inventory_pressure,Age_Group,Discount_Category,Profit
ORD0027061,2025-08-31,Kerala,South,Premium Lifestyle,Mass,Female,21,11032.48,42.35,6360.22,57,362532.54,Normal,Low,Low,18-25,High Discount,356172.32
ORD0027062,2025-08-31,Tamil Nadu,South,Electronics,Mass,Female,22,8059.98,40.08,4829.54,14,67613.56,Normal,Medium,Low,18-25,High Discount,62784.02
ORD0027063,2025-08-31,Delhi NCR,North,Electronics,Premium,Female,25,10707.49,34.63,6999.49,9,62995.41,Normal,Low,High,18-25,High Discount,55995.920000000006
ORD0027064,2025-08-31,Odisha,East,Footwear,Premium,Female,61,3095.29,11.52,2738.71,4,10954.84,Normal,Low,Low,,Medium Discount,8216.130000000001
ORD0027065,2025-08-31,Karnataka,South,Beauty & Personal Care,Mass,Male,18,1342.23,26.85,981.84,20,19636.8,Normal,Low,Low,18-25,High Discount,18654.96
ORD0027066,2025-08-31,Maharashtra,West,Sports & Fitness,Premium,Male,22,3306.77,9.05,3007.51,34,102255.34,Normal,Medium,Low,18-25,Low Discount,99247.83
ORD0027067,2025-08-31,West Bengal,East,Grocery Essentials,Premium,Female,35,235.98,7.32,218.71,17,3718.07,Normal,Low,Low,26-35,Low Discount,3499.36
ORD0027068,2025-08-31,Madhya Pradesh,Central,Electronics,Mass,Female,23,10148.86,47.71,5306.84,52,275955.68,Normal,Medium,Low,18-25,High Discount,270648.83999999997
ORD0027069,2025-08-31,Delhi NCR,North,Beauty & Personal Care,Mass,Male,23,1802.66,52.56,855.18,59,50455.62,Normal,Medium,Low,18-25,High Discount,49600.44
ORD0027070,2025-08-31,Odisha,East,Premium Lifestyle,Premium,Female,56,14446.18,9.71,13043.46,12,156521.52,Normal,Low,Low,46-60,Low Discount,143478.06
ORD0027071,2025-08-31,Tamil Nadu,South,Home & Living,Premium,Female,34,4518.72,2.24,4417.5,12,53010.0,Normal,Low,Low,26-35,Low Discount,48592.5
ORD0027072,2025-08-31,Uttar Pradesh,North,Beauty & Personal Care,Premium,Female,34,2132.51,19.5,1716.67,3,5150.01,Normal,Medium,Low,26-35,Medium Discount,3433.34
ORD0027073,2025-08-31,Tamil Nadu,South,Home & Living,Mass,Female,26,3827.37,25.74,2842.2,64,181900.8,Festival,Medium,Low,26-35,High Discount,179058.59999999998
ORD0027074,2025-08-31,Odisha,East,Grocery Essentials,Mass,Female,19,500.07,30.32,348.45,5,1742.25,Normal,Low,High,18-25,High Discount,1393.8
ORD0027075,2025-08-31,Odisha,East,Home & Living,Premium,Male,53,4484.14,16.86,3728.11,37,137940.07,Festival,Medium,Low,46-60,Medium Discount,134211.96000000002
ORD0027076,2025-08-31,Uttar Pradesh,North,Fashion,Mass,Male,25,2785.74,33.57,1850.57,13,24057.41,Normal,Low,Low,18-25,High Discount,22206.84
ORD0027077,2025-08-31,Karnataka,South,Fashion,Mass,Female,25,896.36,55.18,401.75,32,12856.0,Normal,High,High,18-25,High Discount,12454.25
ORD0027078,2025-08-31,Punjab,North,Footwear,Mass,Female,24,1109.21,19.36,894.47,41,36673.27,Normal,High,Low,18-25,Medium Discount,35778.799999999996
ORD0027079,2025-08-31,Tamil Nadu,South,Beauty & Personal Care,Mass,Male,23,761.57,35.61,490.37,29,14220.73,Normal,Medium,Low,18-25,High Discount,13730.359999999999
ORD0027080,2025-08-31,Odisha,East,Home & Living,Mass,Female,28,5023.78,38.92,3068.52,29,88987.08,Normal,Medium,High,26-35,High Discount,85918.56
ORD0027081,2025-08-31,West Bengal,East,Fashion,Mass,Male,39,3580.63,61.65,1373.17,37,50807.29,Normal,Low,High,36-45,High Discount,49434.12
ORD0027082,2025-08-31,Tamil Nadu,South,Home & Living,Mass,Male,40,2100.83,48.26,1086.97,37,40217.89,Festival,Medium,Low,36-45,High Discount,39130.92
ORD0027083,2025-08-31,Punjab,North,Grocery Essentials,Premium,Female,42,588.41,44.88,324.33,16,5189.28,Normal,High,Low,36-45,High Discount,4864.95
ORD0027084,2025-08-31,Uttar Pradesh,North,Fashion,Mass,Female,25,2963.99,50.01,1481.7,72,106682.4,Festival,Medium,High,18-25,High Discount,105200.7
ORD0027085,2025-08-31,Madhya Pradesh,Central,Home & Living,Mass,Male,32,2891.64,52.17,1383.07,63,87133.41,Festival,Medium,Low,26-35,High Discount,85750.34
ORD0027086,2025-08-31,Chhattisgarh,Central,Grocery Essentials,Mass,Female,39,431.71,46.84,229.5,21,4819.5,Normal,Medium,Low,36-45,High Discount,4590.0
ORD0027087,2025-08-31,Odisha,East,Sports & Fitness,Mass,Female,53,4961.84,32.69,3339.81,25,83495.25,Normal,Medium,Low,46-60,High Discount,80155.44
ORD0027088,2025-08-31,Kerala,South,Premium Lifestyle,Mass,Male,28,8336.9,61.61,3200.54,27,86414.58,Festival,Medium,High,26-35,High Discount,83214.04000000001
ORD0027089,2025-08-31,Telangana,South,Electronics,Premium,Male,37,8094.01,30.36,5636.67,42,236740.14,Normal,Low,Low,36-45,High Discount,231103.47
ORD0027090,2025-08-31,Delhi NCR,North,Sports & Fitness,Premium,Female,31,5618.72,13.15,4879.86,17,82957.62,Normal,High,Low,26-35,Medium Discount,78077.76
ORD0027091,2025-08-31,Punjab,North,Footwear,Premium,Male,37,1247.97,49.4,631.47,71,44834.37,Festival,Medium,High,36-45,High Discount,44202.9
ORD0027092,2025-08-31,Maharashtra,West,Home & Living,Mass,Female,37,4826.25,30.12,3372.58,22,74196.76,Festival,High,Low,36-45,High Discount,70824.18
ORD0027093,2025-08-31,Telangana,South,Footwear,Mass,Male,43,2114.63,30.91,1461.0,5,7305.0,Normal,High,High,36-45,High Discount,5844.0
ORD0027094,2025-08-31,Punjab,North,Grocery Essentials,Mass,Female,23,231.0,29.18,163.59,13,2126.67,Normal,Medium,Low,18-25,High Discount,1963.0800000000002
ORD0027095,2025-08-31,Chhattisgarh,Central,Electronics,Premium,Female,20,8423.95,36.07,5385.43,60,323125.8,Festival,Low,Low,18-25,High Discount,317740.37
ORD0027096,2025-08-31,Chhattisgarh,Central,Sports & Fitness,Mass,Male,20,5022.0,55.94,2212.69,33,73018.77,Normal,High,Low,18-25,High Discount,70806.08
ORD0027097,2025-08-31,Kerala,South,Home & Living,Mass,Female,44,4567.92,56.88,1969.69,58,114242.02,Normal,Low,Low,36-45,High Discount,112272.33
ORD0027098,2025-08-31,Karnataka,South,Grocery Essentials,Mass,Male,60,686.24,65.0,240.18,52,12489.36,Normal,High,Low,46-60,High Discount,12249.18
ORD0027099,2025-08-31,Kerala,South,Fashion,Mass,Female,34,3706.78,38.54,2278.19,10,22781.9,Normal,Medium,Low,26-35,High Discount,20503.710000000003
ORD0027100,2025-08-31,Gujarat,West,Grocery Essentials,Mass,Male,22,548.82,46.27,294.88,60,17692.8,Normal,Low,High,18-25,High Discount,17397.92
ORD0027101,2025-08-31,Gujarat,West,Sports & Fitness,Mass,Male,25,1834.34,63.55,668.62,53,35436.86,Festival,High,Low,18-25,High Discount,34768.24
ORD0027102,2025-08-31,Tamil Nadu,South,Footwear,Mass,Female,59,1364.63,58.77,562.64,40,22505.6,Festival,High,Low,46-60,High Discount,21942.96
ORD0027103,2025-08-31,Uttar Pradesh,North,Beauty & Personal Care,Mass,Female,37,367.79,13.28,318.95,16,5103.2,Normal,Low,Low,36-45,Medium Discount,4784.25
ORD0027104,2025-08-31,Kerala,South,Sports & Fitness,Mass,Male,18,6623.47,26.98,4836.46,6,29018.76,Normal,Medium,High,18-25,High Discount,24182.3
ORD0027105,2025-08-31,Punjab,North,Footwear,Mass,Female,36,1537.31,63.67,558.5,37,20664.5,Festival,Medium,High,36-45,High Discount,20106.0
ORD0027106,2025-08-31,Telangana,South,Footwear,Mass,Female,25,921.8,61.26,357.11,45,16069.95,Normal,Medium,Low,18-25,High Discount,15712.84
ORD0027107,2025-08-31,Telangana,South,Premium Lifestyle,Mass,Female,24,11742.06,65.0,4109.72,31,127401.32,Normal,Medium,High,18-25,High Discount,123291.6
ORD0027108,2025-08-31,Maharashtra,West,Grocery Essentials,Mass,Male,26,183.97,65.0,64.39,42,2704.38,Normal,High,High,26-35,High Discount,2639.9900000000002
ORD0027109,2025-08-31,Maharashtra,West,Footwear,Mass,Male,36,2788.88,59.99,1115.83,39,43517.37,Normal,Low,High,36-45,High Discount,42401.54
ORD0027110,2025-08-31,Chhattisgarh,Central,Sports & Fitness,Premium,Female,19,4505.94,25.55,3354.67,31,103994.77,Festival,Medium,Low,18-25,High Discount,100640.1
ORD0027111,2025-08-31,Karnataka,South,Fashion,Mass,Male,33,3501.65,50.67,1727.36,18,31092.48,Festival,Medium,Low,26-35,High Discount,29365.12
ORD0027112,2025-08-31,Chhattisgarh,Central,Footwear,Mass,Male,39,3061.27,65.0,1071.44,21,22500.24,Normal,High,Low,36-45,High Discount,21428.800000000003
ORD0027113,2025-08-31,Karnataka,South,Fashion,Mass,Male,20,2708.16,52.94,1274.46,76,96858.96,Normal,Medium,Low,18-25,High Discount,95584.5
ORD0027114,2025-08-31,Madhya Pradesh,Central,Footwear,Mass,Female,19,3585.26,51.3,1746.02,57,99523.14,Normal,Low,Low,18-25,High Discount,97777.12
ORD0027115,2025-08-31,Telangana,South,Footwear,Mass,Female,47,2927.34,51.01,1434.1,25,35852.5,Normal,Medium,Low,46-60,High Discount,34418.4
ORD0027116,2025-08-31,Punjab,North,Grocery Essentials,Mass,Female,23,282.82,55.3,126.42,111,14032.62,Festival,Low,Low,18-25,High Discount,13906.2
ORD0027117,2025-08-31,Punjab,North,Fashion,Mass,Female,53,3813.41,26.51,2802.48,37,103691.76,Normal,Low,Low,46-60,High Discount,100889.28
ORD0027118,2025-08-31,Haryana,North,Grocery Essentials,Mass,Male,21,413.3,12.44,361.89,6,2171.34,Normal,Low,Low,18-25,Medium Discount,1809.4500000000003
ORD0027119,2025-08-31,West Bengal,East,Premium Lifestyle,Mass,Female,48,14442.99,64.19,5172.03,38,196537.14,Normal,High,Low,46-60,High Discount,191365.11000000002
ORD0027120,2025-08-31,Maharashtra,West,Sports & Fitness,Mass,Female,64,3593.72,39.94,2158.39,44,94969.16,Festival,Low,High,,High Discount,92810.77
ORD0027121,2025-08-31,Telangana,South,Home & Living,Mass,Male,47,5239.4,38.28,3233.76,5,16168.8,Normal,Low,High,46-60,High Discount,12935.039999999999
ORD0027122,2025-08-31,Uttar Pradesh,North,Footwear,Mass,Male,40,4054.52,65.0,1419.08,9,12771.72,Normal,Low,High,36-45,High Discount,11352.64
ORD0027123,2025-08-31,Delhi NCR,North,Premium Lifestyle,Premium,Male,60,10198.94,10.95,9082.16,4,36328.64,Normal,Medium,Low,46-60,Medium Discount,27246.48
ORD0027124,2025-08-31,Haryana,North,Sports & Fitness,Mass,Female,27,1353.99,51.0,663.46,50,33173.0,Normal,Low,High,26-35,High Discount,32509.54
ORD0027125,2025-08-31,West Bengal,East,Footwear,Mass,Male,36,2449.72,39.98,1470.32,20,29406.4,Normal,High,Low,36-45,High Discount,27936.08
ORD0027126,2025-08-31,Gujarat,West,Footwear,Premium,Female,27,905.98,10.19,813.66,13,10577.58,Normal,Low,Low,26-35,Medium Discount,9763.92
ORD0027127,2025-08-31,Telangana,South,Grocery Essentials,Premium,Male,32,759.68,27.99,547.05,48,26258.4,Festival,High,Low,26-35,High Discount,25711.350000000002
ORD0027128,2025-08-31,Gujarat,West,Premium Lifestyle,Mass,Female,36,14693.77,61.66,5633.59,103,580259.77,Festival,Medium,High,36-45,High Discount,574626.18
ORD0027129,2025-08-31,Madhya Pradesh,Central,Fashion,Premium,Male,18,3037.23,49.54,1532.59,12,18391.08,Normal,High,High,18-25,High Discount,16858.49
ORD0027130,2025-08-31,Chhattisgarh,Central,Electronics,Mass,Female,46,4836.61,65.0,1692.81,11,18620.91,Normal,High,High,46-60,High Discount,16928.1
ORD0027131,2025-08-31,Delhi NCR,North,Beauty & Personal Care,Mass,Male,42,457.39,21.87,357.36,38,13579.68,Normal,Low,High,36-45,High Discount,13222.32
ORD0027132,2025-08-31,Punjab,North,Electronics,Premium,Female,28,11456.22,30.03,8015.92,71,569130.32,Festival,Medium,High,26-35,High Discount,561114.3999999999
ORD0027133,2025-08-31,Maharashtra,West,Beauty & Personal Care,Mass,Female,30,1745.7,39.51,1055.97,55,58078.35,Festival,Low,Low,26-35,High Discount,57022.38
ORD0027134,2025-08-31,Karnataka,South,Sports & Fitness,Premium,Female,36,2496.01,26.3,1839.56,44,80940.64,Festival,Medium,High,36-45,High Discount,79101.08
ORD0027135,2025-08-31,Haryana,North,Beauty & Personal Care,Mass,Male,23,919.45,19.46,740.53,5,3702.65,Normal,Medium,Low,18-25,Medium Discount,2962.12
ORD0027136,2025-08-31,Maharashtra,West,Premium Lifestyle,Mass,Male,18,4725.19,39.28,2869.14,50,143457.0,Normal,Low,Low,18-25,High Discount,140587.86
ORD0027137,2025-08-31,Maharashtra,West,Electronics,Premium,Female,31,8391.02,29.77,5893.01,45,265185.45,Normal,Medium,High,26-35,High Discount,259292.44
ORD0027138,2025-08-31,Uttar Pradesh,North,Premium Lifestyle,Premium,Female,18,14815.36,26.49,10890.77,38,413849.26,Normal,Medium,Low,18-25,High Discount,402958.49
ORD0027139,2025-08-31,Madhya Pradesh,Central,Grocery Essentials,Mass,Male,25,789.56,59.35,320.96,51,16368.96,Normal,Low,High,18-25,High Discount,16048.0
ORD0027140,2025-08-31,Uttar Pradesh,North,Fashion,Mass,Female,30,2851.34,14.89,2426.78,14,33974.92,Normal,Medium,Low,26-35,Medium Discount,31548.14
ORD0027141,2025-08-31,West Bengal,East,Home & Living,Premium,Male,24,4899.82,16.81,4076.16,28,114132.48,Normal,High,Low,18-25,Medium Discount,110056.31999999999
ORD0027142,2025-08-31,Maharashtra,West,Premium Lifestyle,Mass,Female,19,9832.68,22.97,7574.11,11,83315.21,Normal,High,Low,18-25,High Discount,75741.1
ORD0027143,2025-08-31,Gujarat,West,Sports & Fitness,Mass,Female,46,4989.74,58.0,2095.69,41,85923.29,Normal,Low,High,46-60,High Discount,83827.59999999999
ORD0027144,2025-08-31,Madhya Pradesh,Central,Premium Lifestyle,Mass,Male,26,12086.57,59.18,4933.74,13,64138.62,Normal,Medium,Low,26-35,High Discount,59204.880000000005
ORD0027145,2025-08-31,Delhi NCR,North,Premium Lifestyle,Mass,Male,25,10764.85,59.63,4345.77,23,99952.71,Normal,Low,High,18-25,High Discount,95606.94
ORD0027146,2025-08-31,Kerala,South,Premium Lifestyle,Mass,Male,21,14221.83,7.91,13096.88,28,366712.64,Normal,Low,Low,18-25,Low Discount,353615.76
ORD0027147,2025-08-31,Punjab,North,Premium Lifestyle,Premium,Female,26,5952.6,36.29,3792.4,13,49301.2,Festival,High,Low,26-35,High Discount,45508.799999999996
ORD0027148,2025-08-31,Madhya Pradesh,Central,Beauty & Personal Care,Mass,Female,29,766.2,24.95,575.03,25,14375.75,Festival,Medium,Low,26-35,High Discount,13800.72
ORD0027149,2025-08-31,Punjab,North,Premium Lifestyle,Mass,Female,31,4679.81,35.25,3030.18,63,190901.34,Festival,Medium,Low,26-35,High Discount,187871.16
ORD0027150,2025-08-31,Uttar Pradesh,North,Fashion,Mass,Male,36,857.92,48.84,438.91,13,5705.83,Normal,Medium,Low,36-45,High Discount,5266.92
ORD0027151,2025-08-31,Gujarat,West,Grocery Essentials,Premium,Male,23,182.62,27.72,132.0,53,6996.0,Festival,Medium,Low,18-25,High Discount,6864.0
ORD0027152,2025-08-31,Gujarat,West,Footwear,Mass,Male,54,3062.56,45.42,1671.55,27,45131.85,Normal,Medium,High,46-60,High Discount,43460.299999999996
ORD0027153,2025-08-31,Karnataka,South,Footwear,Mass,Male,20,2613.98,34.99,1699.35,56,95163.6,Normal,Low,Low,18-25,High Discount,93464.25
ORD0027154,2025-08-31,Maharashtra,West,Footwear,Premium,Male,21,1709.98,46.66,912.1,41,37396.1,Festival,Low,High,18-25,High Discount,36484.0
ORD0027155,2025-08-31,Haryana,North,Sports & Fitness,Premium,Female,41,4979.69,17.41,4112.73,23,94592.79,Normal,High,Low,36-45,Medium Discount,90480.06
ORD0027156,2025-08-31,Punjab,North,Electronics,Premium,Female,37,6795.62,28.36,4868.38,39,189866.82,Normal,High,Low,36-45,High Discount,184998.44
ORD0027157,2025-08-31,Maharashtra,West,Grocery Essentials,Mass,Male,25,509.09,62.4,191.42,22,4211.24,Normal,Medium,Low,18-25,High Discount,4019.8199999999997
ORD0027158,2025-08-31,Odisha,East,Grocery Essentials,Mass,Female,27,219.69,18.82,178.34,16,2853.44,Normal,Medium,Low,26-35,Medium Discount,2675.1
ORD0027159,2025-08-31,Odisha,East,Footwear,Mass,Female,27,1782.26,30.24,1243.3,23,28595.9,Normal,Medium,Low,26-35,High Discount,27352.600000000002
ORD0027160,2025-08-31,Uttar Pradesh,North,Fashion,Mass,Female,36,2321.06,43.73,1306.06,14,18284.84,Normal,Medium,Low,36-45,High Discount,16978.78
ORD0027161,2025-08-31,Telangana,South,Fashion,Premium,Female,20,968.48,9.28,878.61,37,32508.57,Normal,Medium,Low,18-25,Low Discount,31629.96
ORD0027162,2025-08-31,Tamil Nadu,South,Beauty & Personal Care,Mass,Male,29,2165.4,29.77,1520.76,26,39539.76,Normal,Medium,Low,26-35,High Discount,38019.0
ORD0027163,2025-08-31,Karnataka,South,Premium Lifestyle,Mass,Female,65,10055.98,52.95,4731.34,51,241298.34,Normal,Low,Low,,High Discount,236567.0
ORD0027164,2025-08-31,Gujarat,West,Premium Lifestyle,Mass,Female,54,10931.5,45.52,5955.48,25,148887.0,Normal,High,High,46-60,High Discount,142931.52
ORD0027165,2025-08-31,Gujarat,West,Footwear,Premium,Male,23,2365.33,6.35,2215.13,31,68669.03,Normal,Low,Low,18-25,Low Discount,66453.9
ORD0027166,2025-08-31,Madhya Pradesh,Central,Home & Living,Mass,Male,32,5334.76,65.0,1867.17,53,98960.01,Festival,Medium,Low,26-35,High Discount,97092.84
ORD0027167,2025-08-31,Chhattisgarh,Central,Sports & Fitness,Mass,Male,62,6216.44,25.19,4650.52,31,144166.12,Festival,Low,Low,,High Discount,139515.6
ORD0027168,2025-08-31,Chhattisgarh,Central,Electronics,Premium,Male,43,8092.2,22.34,6284.4,12,75412.8,Normal,Low,High,36-45,High Discount,69128.40000000001
ORD0027169,2025-08-31,Maharashtra,West,Beauty & Personal Care,Premium,Female,28,2107.66,32.28,1427.31,9,12845.79,Normal,Medium,High,26-35,High Discount,11418.480000000001
ORD0027170,2025-08-31,Gujarat,West,Premium Lifestyle,Mass,Male,35,4323.11,65.0,1513.09,71,107429.39,Festival,Medium,Low,26-35,High Discount,105916.3
ORD0027171,2025-08-31,Gujarat,West,Premium Lifestyle,Mass,Male,48,12999.73,30.36,9053.01,7,63371.07,Normal,Low,Low,46-60,High Discount,54318.06
ORD0027172,2025-08-31,Kerala,South,Electronics,Mass,Male,26,9797.51,32.51,6612.34,20,132246.8,Normal,Low,Low,26-35,High Discount,125634.45999999999
ORD0027173,2025-08-31,Telangana,South,Beauty & Personal Care,Mass,Male,33,769.12,59.21,313.72,46,14431.12,Normal,Medium,Low,26-35,High Discount,14117.400000000001
ORD0027174,2025-08-31,Maharashtra,West,Home & Living,Mass,Female,20,2162.77,19.31,1745.14,13,22686.82,Normal,Medium,Low,18-25,Medium Discount,20941.68
ORD0027175,2025-08-31,Haryana,North,Fashion,Mass,Female,20,1206.16,33.67,800.05,25,20001.25,Normal,High,Low,18-25,High Discount,19201.2
ORD0027176,2025-08-31,Maharashtra,West,Footwear,Mass,Female,31,4799.49,36.07,3068.31,28,85912.68,Normal,Low,Low,26-35,High Discount,82844.37
ORD0027177,2025-08-31,Delhi NCR,North,Fashion,Premium,Male,38,2854.54,33.01,1912.26,37,70753.62,Normal,Low,Low,36-45,High Discount,68841.36
ORD0027178,2025-08-31,Tamil Nadu,South,Electronics,Mass,Female,28,4647.63,52.25,2219.24,62,137592.88,Normal,High,Low,26-35,High Discount,135373.64
ORD0027179,2025-08-31,Karnataka,South,Grocery Essentials,Mass,Female,21,684.74,60.46,270.75,11,2978.25,Normal,Medium,High,18-25,High Discount,2707.5
ORD0027180,2025-08-31,Chhattisgarh,Central,Premium Lifestyle,Premium,Male,45,8567.04,30.77,5930.96,14,83033.44,Festival,High,Low,36-45,High Discount,77102.48
ORD0027181,2025-08-31,Delhi NCR,North,Footwear,Mass,Male,21,4954.36,29.99,3468.55,27,93650.85,Normal,Medium,Low,18-25,High Discount,90182.3
ORD0027182,2025-08-31,Karnataka,South,Premium Lifestyle,Mass,Male,25,4917.35,23.35,3769.15,9,33922.35,Normal,Low,Low,18-25,High Discount,30153.199999999997
ORD0027183,2025-08-31,Telangana,South,Electronics,Mass,Female,51,3663.57,30.32,2552.78,18,45950.04,Normal,Low,Low,46-60,High Discount,43397.26
ORD0027184,2025-08-31,Madhya Pradesh,Central,Electronics,Premium,Male,51,7723.6,30.53,5365.58,13,69752.54,Normal,Low,Low,46-60,High Discount,64386.95999999999
ORD0027185,2025-08-31,Karnataka,South,Fashion,Mass,Male,24,1007.14,50.79,495.61,64,31719.04,Normal,Medium,Low,18-25,High Discount,31223.43
ORD0027186,2025-08-31,Kerala,South,Footwear,Mass,Female,31,4382.48,65.0,1533.87,49,75159.63,Normal,High,High,26-35,High Discount,73625.76000000001
ORD0027187,2025-08-31,Uttar Pradesh,North,Electronics,Mass,Male,23,10034.35,63.31,3681.6,59,217214.4,Normal,High,High,18-25,High Discount,213532.8
ORD0027188,2025-08-31,Telangana,South,Sports & Fitness,Premium,Female,42,5459.44,7.0,5077.28,9,45695.52,Normal,Medium,Low,36-45,Low Discount,40618.24
ORD0027189,2025-08-31,West Bengal,East,Fashion,Mass,Male,33,1086.37,11.77,958.5,22,21087.0,Normal,Low,Low,26-35,Medium Discount,20128.5
ORD0027190,2025-08-31,Karnataka,South,Beauty & Personal Care,Mass,Female,29,972.52,42.9,555.31,31,17214.61,Normal,Low,Low,26-35,High Discount,16659.3
ORD0027191,2025-08-31,West Bengal,East,Sports & Fitness,Mass,Female,18,5468.45,43.74,3076.55,19,58454.45,Normal,Medium,Low,18-25,High Discount,55377.899999999994
ORD0027192,2025-08-31,Punjab,North,Home & Living,Mass,Female,34,3917.3,62.01,1488.18,18,26787.24,Festival,High,Low,26-35,High Discount,25299.06
ORD0027193,2025-08-31,Karnataka,South,Grocery Essentials,Mass,Male,20,627.84,15.22,532.28,16,8516.48,Normal,High,Low,18-25,Medium Discount,7984.2
ORD0027194,2025-08-31,Haryana,North,Electronics,Mass,Female,31,9280.47,61.45,3577.62,76,271899.12,Festival,Low,Low,26-35,High Discount,268321.5
ORD0027195,2025-08-31,Karnataka,South,Premium Lifestyle,Mass,Female,35,9494.85,12.98,8262.42,25,206560.5,Normal,Low,Low,26-35,Medium Discount,198298.08
ORD0027196,2025-08-31,Uttar Pradesh,North,Grocery Essentials,Mass,Male,53,563.3,49.36,285.26,17,4849.42,Normal,Low,High,46-60,High Discount,4564.16
